,isced11,genero,edad,edad_ingresos,geo,periodo,satisfaccion_general,mediana_ingresos,media_ingresos,no_afrontar_imprevistos(%)
8831,ED5-8,F,Y25-29,Y25-49,BG,2024-01-01,7.4,8578.0,10560.0,45.6
8832,ED5-8,F,Y25-29,Y25-49,CY,2021-01-01,7.3,17055.0,19454.0,43.4
8833,ED5-8,F,Y25-29,Y25-49,CY,2022-01-01,7.5,18654.0,20741.0,39.7
8834,ED5-8,F,Y25-29,Y25-49,CY,2023-01-01,7.8,19527.0,22493.0,37.6
8835,ED5-8,F,Y25-29,Y25-49,CY,2024-01-01,7.8,21577.0,24862.0,34.8
8836,ED5-8,F,Y25-29,Y25-49,CZ,2021-01-01,8.1,11487.0,12728.0,18.1
8837,ED5-8,F,Y25-29,Y25-49,CZ,2022-01-01,8.0,13059.0,14474.0,17.5
8838,ED5-8,F,Y25-29,Y25-49,CZ,2023-01-01,8.2,14652.0,16182.0,19.7
8839,ED5-8,F,Y25-29,Y25-49,CZ,2024-01-01,8.0,15917.0,17121.0,19.2
8840,ED5-8,F,Y25-29,Y25-49,DE,2021-01-01,7.58,26370.0,30832.0,32.3
8841,ED5-8,F,Y25-29,Y25-49,DE,2022-01-01,7.1,26371.0,29889.0,33.9
8842,ED5-8,F,Y25-29,Y25-49,DE,2023-01-01,7.4,27774.0,31482.0,35.0
8843,ED5-8,F,Y25-29,Y25-49,DE,2024-01-01,7.4,29426.0,33478.0,32.2
8844,ED5-8,F,Y25-29,Y25-49,DK,2021-01-01,7.6,33693.0,35791.0,19.5
8845,ED5-8,F,Y25-29,Y25-49,DK,2022-01-01,7.6,34950.0,37311.0,20.2
8846,ED5-8,F,Y25-29,Y25-49,DK,2023-01-01,7.5,35013.0,36725.0,23.1
8847,ED5-8,F,Y25-29,Y25-49,DK,2024-01-01,7.8,36287.0,38243.0,21.1
8848,ED5-8,F,Y25-29,Y25-49,EE,2021-01-01,7.8,14903.0,16315.0,27.1
8849,ED5-8,F,Y25-29,Y25-49,EE,2022-01-01,7.8,17760.0,19812.0,31.3
8850,ED5-8,F,Y25-29,Y25-49,EE,2023-01-01,7.8,17721.0,19482.0,30.2
8851,ED5-8,F,Y25-29,Y25-49,EE,2024-01-01,7.6,18492.0,20544.0,34.7
8852,ED5-8,F,Y25-29,Y25-49,EL,2021-01-01,7.2,8850.0,10028.0,46.3
8853,ED5-8,F,Y25-29,Y25-49,EL,2022-01-01,7.3,9848.0,11053.0,43.6
8854,ED5-8,F,Y25-29,Y25-49,EL,2023-01-01,7.6,10334.0,12024.0,44.3
8855,ED5-8,F,Y25-29,Y25-49,EL,2024-01-01,7.5,11347.0,12948.0,43.9
8856,ED5-8,F,Y25-29,Y25-49,ES,2021-01-01,7.5,16010.0,17826.0,33.4
8857,ED5-8,F,Y25-29,Y25-49,ES,2022-01-01,7.5,16794.0,19069.0,35.5
8858,ED5-8,F,Y25-29,Y25-49,ES,2023-01-01,7.5,18295.0,20434.0,37.1
8859,ED5-8,F,Y25-29,Y25-49,ES,2024-01-01,7.4,18941.0,21327.0,35.9
8860,ED5-8,F,Y25-29,Y25-49,EU27_2020,2021-01-01,7.58,18761.0,21105.0,29.45
8861,ED5-8,F,Y25-29,Y25-49,EU27_2020,2022-01-01,7.6,19570.0,21789.0,30.19
8862,ED5-8,F,Y25-29,Y25-49,EU27_2020,2023-01-01,7.7,20956.0,23300.0,30.65
8863,ED5-8,F,Y25-29,Y25-49,EU27_2020,2024-01-01,7.6,22280.0,24786.0,29.68
8864,ED5-8,F,Y25-29,Y25-49,FI,2021-01-01,8.1,27613.0,29861.0,23.5
8865,ED5-8,F,Y25-29,Y25-49,FI,2022-01-01,8.0,28686.0,31438.0,23.2
8866,ED5-8,F,Y25-29,Y25-49,FI,2023-01-01,7.6,29808.0,32691.0,26.0
8867,ED5-8,F,Y25-29,Y25-49,FI,2024-01-01,7.7,30800.0,33163.0,27.3
8868,ED5-8,F,Y25-29,Y25-49,FR,2021-01-01,7.1,23250.0,26604.0,27.6
8869,ED5-8,F,Y25-29,Y25-49,FR,2022-01-01,7.3,23611.0,26465.0,31.4
8870,ED5-8,F,Y25-29,Y25-49,FR,2023-01-01,7.6,24827.0,27649.0,29.4
8871,ED5-8,F,Y25-29,Y25-49,FR,2024-01-01,7.5,26490.0,29864.0,29.4
8872,ED5-8,F,Y25-29,Y25-49,HR,2021-01-01,7.8,8988.0,9908.0,46.5
8873,ED5-8,F,Y25-29,Y25-49,HR,2022-01-01,7.8,9844.0,10667.0,44.8
8874,ED5-8,F,Y25-29,Y25-49,HR,2023-01-01,7.9,10840.0,11953.0,41.4
8875,ED5-8,F,Y25-29,Y25-49,HR,2024-01-01,8.3,13603.0,14655.0,34.9
8876,ED5-8,F,Y25-29,Y25-49,HU,2021-01-01,7.5,7130.0,7785.0,34.8
8877,ED5-8,F,Y25-29,Y25-49,HU,2022-01-01,8.1,7206.0,8119.0,33.7
8878,ED5-8,F,Y25-29,Y25-49,HU,2023-01-01,8.1,7981.0,9021.0,31.5
8879,ED5-8,F,Y25-29,Y25-49,HU,2024-01-01,8.0,9283.0,10327.0,28.6
8880,ED5-8,F,Y25-29,Y25-49,IE,2021-01-01,7.1,30331.0,33084.0,29.1
8881,ED5-8,F,Y25-29,Y25-49,IE,2022-01-01,7.1,31099.0,33952.0,33.1
8882,ED5-8,F,Y25-29,Y25-49,IE,2023-01-01,7.7,31388.0,35185.0,34.4
8883,ED5-8,F,Y25-29,Y25-49,IE,2024-01-01,7.8,34613.0,38394.0,31.5
8884,ED5-8,F,Y25-29,Y25-49,IT,2021-01-01,7.7,16950.0,19328.0,32.7
8885,ED5-8,F,Y25-29,Y25-49,IT,2022-01-01,7.7,18092.0,20672.0,32.9
8886,ED5-8,F,Y25-29,Y25-49,IT,2023-01-01,7.6,19500.0,22203.0,28.8
8887,ED5-8,F,Y25-29,Y25-49,IT,2024-01-01,7.7,20304.0,22995.0,29.9
8888,ED5-8,F,Y25-29,Y25-49,LT,2021-01-01,7.5,10982.0,13183.0,36.4
8889,ED5-8,F,Y25-29,Y25-49,LT,2022-01-01,8.0,11624.0,14282.0,39.3
8890,ED5-8,F,Y25-29,Y25-49,LT,2023-01-01,8.1,12980.0,15739.0,40.5
8891,ED5-8,F,Y25-29,Y25-49,LT,2024-01-01,8.0,14697.0,17045.0,41.3
8892,ED5-8,F,Y25-29,Y25-49,LU,2021-01-01,7.6,42546.0,46922.0,21.3
8893,ED5-8,F,Y25-29,Y25-49,LU,2022-01-01,7.2,46014.0,49497.0,18.8
8894,ED5-8,F,Y25-29,Y25-49,LU,2023-01-01,7.3,48290.0,54831.0,24.1
8895,ED5-8,F,Y25-29,Y25-49,LU,2024-01-01,7.2,50769.0,58280.0,22.5
8896,ED5-8,F,Y25-29,Y25-49,LV,2021-01-01,7.3,10878.0,12652.0,41.9
8897,ED5-8,F,Y25-29,Y25-49,LV,2022-01-01,7.7,11565.0,13457.0,44.1
8898,ED5-8,F,Y25-29,Y25-49,LV,2023-01-01,7.6,12860.0,14665.0,44.8
8899,ED5-8,F,Y25-29,Y25-49,LV,2024-01-01,7.4,14755.0,16626.0,45.2
8900,ED5-8,F,Y25-29,Y25-49,MT,2021-01-01,7.7,19262.0,22092.0,15.7
8901,ED5-8,F,Y25-29,Y25-49,MT,2022-01-01,7.7,20033.0,23910.0,15.4
8902,ED5-8,F,Y25-29,Y25-49,MT,2023-01-01,7.5,21349.0,24410.0,15.9
8903,ED5-8,F,Y25-29,Y25-49,MT,2024-01-01,7.9,23099.0,26041.0,18.3
8904,ED5-8,F,Y25-29,Y25-49,NL,2021-01-01,7.7,30493.0,32240.0,15.1
8905,ED5-8,F,Y25-29,Y25-49,NL,2022-01-01,7.6,31959.0,33501.0,14.7
8906,ED5-8,F,Y25-29,Y25-49,NL,2023-01-01,7.6,31547.0,34006.0,15.9
8907,ED5-8,F,Y25-29,Y25-49,NL,2024-01-01,7.6,34689.0,36989.0,17.0
8908,ED5-8,F,Y25-29,Y25-49,NO,2021-01-01,7.4,36357.0,38629.0,23.4
8909,ED5-8,F,Y25-29,Y25-49,NO,2022-01-01,7.8,39231.0,42807.0,22.0
8910,ED5-8,F,Y25-29,Y25-49,NO,2023-01-01,7.8,42073.0,44611.0,24.2
8911,ED5-8,F,Y25-29,Y25-49,NO,2024-01-01,7.7,40447.0,42305.0,23.7
8912,ED5-8,F,Y25-29,Y25-49,PL,2021-01-01,8.0,8871.0,9853.0,24.7
8913,ED5-8,F,Y25-29,Y25-49,PL,2022-01-01,8.3,9593.0,10682.0,27.3
8914,ED5-8,F,Y25-29,Y25-49,PL,2023-01-01,8.1,10704.0,11970.0,26.0
8915,ED5-8,F,Y25-29,Y25-49,PL,2024-01-01,7.9,12624.0,13788.0,23.0
8916,ED5-8,F,Y25-29,Y25-49,PT,2021-01-01,7.58,11590.0,13233.0,31.2
8917,ED5-8,F,Y25-29,Y25-49,PT,2022-01-01,7.7,11400.0,13040.0,29.9
8918,ED5-8,F,Y25-29,Y25-49,PT,2023-01-01,7.8,12378.0,14610.0,30.5
8919,ED5-8,F,Y25-29,Y25-49,PT,2024-01-01,7.9,13334.0,15111.0,28.7
8920,ED5-8,F,Y25-29,Y25-49,RO,2021-01-01,8.4,5549.0,6105.0,47.3
8921,ED5-8,F,Y25-29,Y25-49,RO,2022-01-01,8.6,5979.0,6501.0,47.9
8922,ED5-8,F,Y25-29,Y25-49,RO,2023-01-01,8.5,7057.0,7608.0,46.4
8923,ED5-8,F,Y25-29,Y25-49,RO,2024-01-01,8.4,8494.0,9012.0,40.1
8924,ED5-8,F,Y25-29,Y25-49,SE,2021-01-01,7.8,26644.0,27886.0,18.4
8925,ED5-8,F,Y25-29,Y25-49,SE,2022-01-01,7.6,27885.0,29234.0,21.2
8926,ED5-8,F,Y25-29,Y25-49,SE,2023-01-01,7.4,28281.0,29721.0,21.9
8927,ED5-8,F,Y25-29,Y25-49,SE,2024-01-01,7.5,27778.0,29165.0,22.5
8928,ED5-8,F,Y25-29,Y25-49,SI,2021-01-01,7.8,16382.0,17432.0,24.6
8929,ED5-8,F,Y25-29,Y25-49,SI,2022-01-01,8.1,17539.0,18557.0,24.6
8930,ED5-8,F,Y25-29,Y25-49,SI,2023-01-01,8.5,18806.0,19924.0,22.7
8931,ED5-8,F,Y25-29,Y25-49,SI,2024-01-01,8.4,20701.0,22040.0,23.2
8932,ED5-8,F,Y25-29,Y25-49,SK,2021-01-01,7.7,8780.0,8997.0,27.0
8933,ED5-8,F,Y25-29,Y25-49,SK,2022-01-01,7.9,9067.0,9411.0,27.0
8934,ED5-8,F,Y25-29,Y25-49,SK,2023-01-01,8.2,9282.0,9356.0,29.3
8935,ED5-8,F,Y25-29,Y25-49,SK,2024-01-01,8.4,9994.0,10396.0,28.2
8936,ED5-8,F,Y25-29,Y25-49,TR,2021-01-01,6.1,2867.0,4014.0,33.4
8937,ED5-8,F,Y25-29,Y25-49,TR,2022-01-01,5.8,2942.0,4382.0,31.1
8938,ED5-8,F,Y25-29,Y25-49,TR,2023-01-01,5.8,3168.0,4655.0,31.8
8939,ED5-8,F,Y25-29,Y25-49,TR,2024-01-01,6.1,4511.0,6689.0,26.8
8940,ED5-8,F,Y25-34,Y25-49,AT,2021-01-01,8.2,27422.0,29583.0,18.6
8941,ED5-8,F,Y25-34,Y25-49,AT,2022-01-01,8.1,28176.0,30329.0,19.0
8942,ED5-8,F,Y25-34,Y25-49,AT,2023-01-01,7.8,32412.0,35000.0,22.8
8943,ED5-8,F,Y25-34,Y25-49,AT,2024-01-01,7.8,33329.0,36723.0,20.9
8944,ED5-8,F,Y25-34,Y25-49,BE,2021-01-01,7.9,27548.0,28638.0,22.3
8945,ED5-8,F,Y25-34,Y25-49,BE,2022-01-01,7.8,29737.0,30782.0,22.7
8946,ED5-8,F,Y25-34,Y25-49,BE,2023-01-01,7.9,31365.0,32403.0,21.5
8947,ED5-8,F,Y25-34,Y25-49,BE,2024-01-01,7.7,33266.0,33937.0,21.5
8948,ED5-8,F,Y25-34,Y25-49,BG,2021-01-01,6.8,5691.0,7547.0,36.4
8949,ED5-8,F,Y25-34,Y25-49,BG,2022-01-01,6.6,5940.0,7384.0,42.4
8950,ED5-8,F,Y25-34,Y25-49,BG,2023-01-01,7.0,7150.0,8698.0,46.7
8951,ED5-8,F,Y25-34,Y25-49,BG,2024-01-01,7.3,8578.0,10560.0,45.6
8952,ED5-8,F,Y25-34,Y25-49,CY,2021-01-01,7.2,17055.0,19454.0,43.4
8953,ED5-8,F,Y25-34,Y25-49,CY,2022-01-01,7.5,18654.0,20741.0,39.7
8954,ED5-8,F,Y25-34,Y25-49,CY,2023-01-01,7.9,19527.0,22493.0,37.6
8955,ED5-8,F,Y25-34,Y25-49,CY,2024-01-01,7.9,21577.0,24862.0,34.8
8956,ED5-8,F,Y25-34,Y25-49,CZ,2021-01-01,8.2,11487.0,12728.0,18.1
8957,ED5-8,F,Y25-34,Y25-49,CZ,2022-01-01,8.0,13059.0,14474.0,17.5
8958,ED5-8,F,Y25-34,Y25-49,CZ,2023-01-01,8.1,14652.0,16182.0,19.7
8959,ED5-8,F,Y25-34,Y25-49,CZ,2024-01-01,8.0,15917.0,17121.0,19.2
8960,ED5-8,F,Y25-34,Y25-49,DE,2021-01-01,7.65,26370.0,30832.0,32.3
8961,ED5-8,F,Y25-34,Y25-49,DE,2022-01-01,7.1,26371.0,29889.0,33.9
8962,ED5-8,F,Y25-34,Y25-49,DE,2023-01-01,7.6,27774.0,31482.0,35.0
8963,ED5-8,F,Y25-34,Y25-49,DE,2024-01-01,7.5,29426.0,33478.0,32.2
8964,ED5-8,F,Y25-34,Y25-49,DK,2021-01-01,7.6,33693.0,35791.0,19.5
8965,ED5-8,F,Y25-34,Y25-49,DK,2022-01-01,7.7,34950.0,37311.0,20.2
8966,ED5-8,F,Y25-34,Y25-49,DK,2023-01-01,7.6,35013.0,36725.0,23.1
8967,ED5-8,F,Y25-34,Y25-49,DK,2024-01-01,7.7,36287.0,38243.0,21.1
8968,ED5-8,F,Y25-34,Y25-49,EE,2021-01-01,7.9,14903.0,16315.0,27.1
8969,ED5-8,F,Y25-34,Y25-49,EE,2022-01-01,7.8,17760.0,19812.0,31.3
8970,ED5-8,F,Y25-34,Y25-49,EE,2023-01-01,7.8,17721.0,19482.0,30.2
8971,ED5-8,F,Y25-34,Y25-49,EE,2024-01-01,7.5,18492.0,20544.0,34.7
8972,ED5-8,F,Y25-34,Y25-49,EL,2021-01-01,7.2,8850.0,10028.0,46.3
8973,ED5-8,F,Y25-34,Y25-49,EL,2022-01-01,7.3,9848.0,11053.0,43.6
8974,ED5-8,F,Y25-34,Y25-49,EL,2023-01-01,7.5,10334.0,12024.0,44.3
8975,ED5-8,F,Y25-34,Y25-49,EL,2024-01-01,7.5,11347.0,12948.0,43.9
8976,ED5-8,F,Y25-34,Y25-49,ES,2021-01-01,7.5,16010.0,17826.0,33.4
8977,ED5-8,F,Y25-34,Y25-49,ES,2022-01-01,7.5,16794.0,19069.0,35.5
8978,ED5-8,F,Y25-34,Y25-49,ES,2023-01-01,7.5,18295.0,20434.0,37.1
8979,ED5-8,F,Y25-34,Y25-49,ES,2024-01-01,7.4,18941.0,21327.0,35.9
8980,ED5-8,F,Y25-34,Y25-49,EU27_2020,2021-01-01,7.65,18761.0,21105.0,29.45
8981,ED5-8,F,Y25-34,Y25-49,EU27_2020,2022-01-01,7.6,19570.0,21789.0,30.19
8982,ED5-8,F,Y25-34,Y25-49,EU27_2020,2023-01-01,7.7,20956.0,23300.0,30.65
8983,ED5-8,F,Y25-34,Y25-49,EU27_2020,2024-01-01,7.6,22280.0,24786.0,29.68
8984,ED5-8,F,Y25-34,Y25-49,FI,2021-01-01,8.2,27613.0,29861.0,23.5
8985,ED5-8,F,Y25-34,Y25-49,FI,2022-01-01,8.1,28686.0,31438.0,23.2
8986,ED5-8,F,Y25-34,Y25-49,FI,2023-01-01,7.7,29808.0,32691.0,26.0
8987,ED5-8,F,Y25-34,Y25-49,FI,2024-01-01,7.9,30800.0,33163.0,27.3
8988,ED5-8,F,Y25-34,Y25-49,FR,2021-01-01,7.3,23250.0,26604.0,27.6
8989,ED5-8,F,Y25-34,Y25-49,FR,2022-01-01,7.4,23611.0,26465.0,31.4
8990,ED5-8,F,Y25-34,Y25-49,FR,2023-01-01,7.6,24827.0,27649.0,29.4
8991,ED5-8,F,Y25-34,Y25-49,FR,2024-01-01,7.6,26490.0,29864.0,29.4
8992,ED5-8,F,Y25-34,Y25-49,HR,2021-01-01,7.8,8988.0,9908.0,46.5
8993,ED5-8,F,Y25-34,Y25-49,HR,2022-01-01,7.8,9844.0,10667.0,44.8
8994,ED5-8,F,Y25-34,Y25-49,HR,2023-01-01,8.1,10840.0,11953.0,41.4
8995,ED5-8,F,Y25-34,Y25-49,HR,2024-01-01,8.2,13603.0,14655.0,34.9
8996,ED5-8,F,Y25-34,Y25-49,HU,2021-01-01,7.6,7130.0,7785.0,34.8
8997,ED5-8,F,Y25-34,Y25-49,HU,2022-01-01,8.0,7206.0,8119.0,33.7
8998,ED5-8,F,Y25-34,Y25-49,HU,2023-01-01,8.1,7981.0,9021.0,31.5
8999,ED5-8,F,Y25-34,Y25-49,HU,2024-01-01,7.9,9283.0,10327.0,28.6
9000,ED5-8,F,Y25-34,Y25-49,IE,2021-01-01,7.4,30331.0,33084.0,29.1
9001,ED5-8,F,Y25-34,Y25-49,IE,2022-01-01,7.6,31099.0,33952.0,33.1
9002,ED5-8,F,Y25-34,Y25-49,IE,2023-01-01,7.8,31388.0,35185.0,34.4
9003,ED5-8,F,Y25-34,Y25-49,IE,2024-01-01,7.8,34613.0,38394.0,31.5
9004,ED5-8,F,Y25-34,Y25-49,IT,2021-01-01,7.7,16950.0,19328.0,32.7
9005,ED5-8,F,Y25-34,Y25-49,IT,2022-01-01,7.7,18092.0,20672.0,32.9
9006,ED5-8,F,Y25-34,Y25-49,IT,2023-01-01,7.6,19500.0,22203.0,28.8
9007,ED5-8,F,Y25-34,Y25-49,IT,2024-01-01,7.6,20304.0,22995.0,29.9
9008,ED5-8,F,Y25-34,Y25-49,LT,2021-01-01,7.8,10982.0,13183.0,36.4
9009,ED5-8,F,Y25-34,Y25-49,LT,2022-01-01,8.1,11624.0,14282.0,39.3
9010,ED5-8,F,Y25-34,Y25-49,LT,2023-01-01,8.0,12980.0,15739.0,40.5
9011,ED5-8,F,Y25-34,Y25-49,LT,2024-01-01,8.0,14697.0,17045.0,41.3
9012,ED5-8,F,Y25-34,Y25-49,LU,2021-01-01,7.8,42546.0,46922.0,21.3
9013,ED5-8,F,Y25-34,Y25-49,LU,2022-01-01,7.3,46014.0,49497.0,18.8
9014,ED5-8,F,Y25-34,Y25-49,LU,2023-01-01,7.3,48290.0,54831.0,24.1
9015,ED5-8,F,Y25-34,Y25-49,LU,2024-01-01,7.2,50769.0,58280.0,22.5
9016,ED5-8,F,Y25-34,Y25-49,LV,2021-01-01,7.5,10878.0,12652.0,41.9
9017,ED5-8,F,Y25-34,Y25-49,LV,2022-01-01,7.5,11565.0,13457.0,44.1
9018,ED5-8,F,Y25-34,Y25-49,LV,2023-01-01,7.6,12860.0,14665.0,44.8
9019,ED5-8,F,Y25-34,Y25-49,LV,2024-01-01,7.5,14755.0,16626.0,45.2
9020,ED5-8,F,Y25-34,Y25-49,MT,2021-01-01,7.6,19262.0,22092.0,15.7
9021,ED5-8,F,Y25-34,Y25-49,MT,2022-01-01,7.7,20033.0,23910.0,15.4
9022,ED5-8,F,Y25-34,Y25-49,MT,2023-01-01,7.5,21349.0,24410.0,15.9
9023,ED5-8,F,Y25-34,Y25-49,MT,2024-01-01,7.9,23099.0,26041.0,18.3
9024,ED5-8,F,Y25-34,Y25-49,NL,2021-01-01,7.9,30493.0,32240.0,15.1
9025,ED5-8,F,Y25-34,Y25-49,NL,2022-01-01,7.8,31959.0,33501.0,14.7
9026,ED5-8,F,Y25-34,Y25-49,NL,2023-01-01,7.8,31547.0,34006.0,15.9
9027,ED5-8,F,Y25-34,Y25-49,NL,2024-01-01,7.7,34689.0,36989.0,17.0
9028,ED5-8,F,Y25-34,Y25-49,NO,2021-01-01,7.4,36357.0,38629.0,23.4
9029,ED5-8,F,Y25-34,Y25-49,NO,2022-01-01,7.8,39231.0,42807.0,22.0
9030,ED5-8,F,Y25-34,Y25-49,NO,2023-01-01,7.9,42073.0,44611.0,24.2
9031,ED5-8,F,Y25-34,Y25-49,NO,2024-01-01,7.7,40447.0,42305.0,23.7
9032,ED5-8,F,Y25-34,Y25-49,PL,2021-01-01,8.1,8871.0,9853.0,24.7
9033,ED5-8,F,Y25-34,Y25-49,PL,2022-01-01,8.2,9593.0,10682.0,27.3
9034,ED5-8,F,Y25-34,Y25-49,PL,2023-01-01,8.1,10704.0,11970.0,26.0
9035,ED5-8,F,Y25-34,Y25-49,PL,2024-01-01,8.0,12624.0,13788.0,23.0
9036,ED5-8,F,Y25-34,Y25-49,PT,2021-01-01,7.65,11590.0,13233.0,31.2
9037,ED5-8,F,Y25-34,Y25-49,PT,2022-01-01,7.7,11400.0,13040.0,29.9
9038,ED5-8,F,Y25-34,Y25-49,PT,2023-01-01,7.6,12378.0,14610.0,30.5
9039,ED5-8,F,Y25-34,Y25-49,PT,2024-01-01,7.8,13334.0,15111.0,28.7
9040,ED5-8,F,Y25-34,Y25-49,RO,2021-01-01,8.2,5549.0,6105.0,47.3
9041,ED5-8,F,Y25-34,Y25-49,RO,2022-01-01,8.5,5979.0,6501.0,47.9
9042,ED5-8,F,Y25-34,Y25-49,RO,2023-01-01,8.5,7057.0,7608.0,46.4
9043,ED5-8,F,Y25-34,Y25-49,RO,2024-01-01,8.4,8494.0,9012.0,40.1
9044,ED5-8,F,Y25-34,Y25-49,SE,2021-01-01,7.8,26644.0,27886.0,18.4
9045,ED5-8,F,Y25-34,Y25-49,SE,2022-01-01,7.6,27885.0,29234.0,21.2
9046,ED5-8,F,Y25-34,Y25-49,SE,2023-01-01,7.5,28281.0,29721.0,21.9
9047,ED5-8,F,Y25-34,Y25-49,SE,2024-01-01,7.5,27778.0,29165.0,22.5
9048,ED5-8,F,Y25-34,Y25-49,SI,2021-01-01,8.0,16382.0,17432.0,24.6
9049,ED5-8,F,Y25-34,Y25-49,SI,2022-01-01,8.0,17539.0,18557.0,24.6
9050,ED5-8,F,Y25-34,Y25-49,SI,2023-01-01,8.3,18806.0,19924.0,22.7
9051,ED5-8,F,Y25-34,Y25-49,SI,2024-01-01,8.4,20701.0,22040.0,23.2
9052,ED5-8,F,Y25-34,Y25-49,SK,2021-01-01,7.9,8780.0,8997.0,27.0
9053,ED5-8,F,Y25-34,Y25-49,SK,2022-01-01,8.1,9067.0,9411.0,27.0
9054,ED5-8,F,Y25-34,Y25-49,SK,2023-01-01,8.1,9282.0,9356.0,29.3
9055,ED5-8,F,Y25-34,Y25-49,SK,2024-01-01,8.4,9994.0,10396.0,28.2
9056,ED5-8,F,Y25-34,Y25-49,TR,2021-01-01,6.1,2867.0,4014.0,33.4
9057,ED5-8,F,Y25-34,Y25-49,TR,2022-01-01,5.9,2942.0,4382.0,31.1
9058,ED5-8,F,Y25-34,Y25-49,TR,2023-01-01,5.8,3168.0,4655.0,31.8
9059,ED5-8,F,Y25-34,Y25-49,TR,2024-01-01,6.2,4511.0,6689.0,26.8
9060,ED5-8,F,Y25-64,Y16-24,AT,2021-01-01,8.2,28955.0,31628.0,18.6
9061,ED5-8,F,Y25-64,Y16-24,AT,2022-01-01,8.1,29376.0,32441.0,19.0
9062,ED5-8,F,Y25-64,Y16-24,AT,2023-01-01,7.9,33534.0,36478.0,22.8
9063,ED5-8,F,Y25-64,Y16-24,AT,2024-01-01,7.8,34892.5,39149.0,20.9
9064,ED5-8,F,Y25-64,Y16-24,BE,2021-01-01,7.8,27448.0,29497.0,22.3
9065,ED5-8,F,Y25-64,Y16-24,BE,2022-01-01,7.7,29397.5,31296.5,22.7
9066,ED5-8,F,Y25-64,Y16-24,BE,2023-01-01,7.8,30945.0,33591.5,21.5
9067,ED5-8,F,Y25-64,Y16-24,BE,2024-01-01,7.7,33334.5,36078.0,21.5
9068,ED5-8,F,Y25-64,Y16-24,BG,2021-01-01,6.6,5896.0,7678.0,36.4
9069,ED5-8,F,Y25-64,Y16-24,BG,2022-01-01,6.3,6198.0,7649.5,42.4
9070,ED5-8,F,Y25-64,Y16-24,BG,2023-01-01,6.8,7450.5,9158.0,46.7
9071,ED5-8,F,Y25-64,Y16-24,BG,2024-01-01,7.0,8911.0,11223.0,45.6
9072,ED5-8,F,Y25-64,Y16-24,CY,2021-01-01,7.2,17776.5,21038.0,43.4
9073,ED5-8,F,Y25-64,Y16-24,CY,2022-01-01,7.5,18969.0,21829.0,39.7
9074,ED5-8,F,Y25-64,Y16-24,CY,2023-01-01,7.7,20129.5,23864.5,37.6
9075,ED5-8,F,Y25-64,Y16-24,CY,2024-01-01,7.7,22259.0,25880.5,34.8
9076,ED5-8,F,Y25-64,Y16-24,CZ,2021-01-01,7.9,11500.5,12918.5,18.1
9077,ED5-8,F,Y25-64,Y16-24,CZ,2022-01-01,7.9,13343.0,14608.5,17.5
9078,ED5-8,F,Y25-64,Y16-24,CZ,2023-01-01,8.0,14993.5,16317.5,19.7
9079,ED5-8,F,Y25-64,Y16-24,CZ,2024-01-01,7.9,16498.5,17749.0,19.2
9080,ED5-8,F,Y25-64,Y16-24,DE,2021-01-01,7.55,26907.0,31281.0,32.3
9081,ED5-8,F,Y25-64,Y16-24,DE,2022-01-01,7.1,26969.5,30658.5,33.9
9082,ED5-8,F,Y25-64,Y16-24,DE,2023-01-01,7.5,28348.0,32566.5,35.0
9083,ED5-8,F,Y25-64,Y16-24,DE,2024-01-01,7.4,29853.5,34214.5,32.2
9084,ED5-8,F,Y25-64,Y16-24,DK,2021-01-01,7.5,36338.0,40036.0,19.5
9085,ED5-8,F,Y25-64,Y16-24,DK,2022-01-01,7.7,37878.0,41836.0,20.2
9086,ED5-8,F,Y25-64,Y16-24,DK,2023-01-01,7.6,38251.0,41275.5,23.1
9087,ED5-8,F,Y25-64,Y16-24,DK,2024-01-01,7.7,39650.0,43274.0,21.1
9088,ED5-8,F,Y25-64,Y16-24,EE,2021-01-01,7.7,14130.0,15403.0,27.1
9089,ED5-8,F,Y25-64,Y16-24,EE,2022-01-01,7.7,16701.5,18707.5,31.3
9090,ED5-8,F,Y25-64,Y16-24,EE,2023-01-01,7.6,16890.0,18663.5,30.2
9091,ED5-8,F,Y25-64,Y16-24,EE,2024-01-01,7.5,17797.0,19784.0,34.7
9092,ED5-8,F,Y25-64,Y16-24,EL,2021-01-01,7.2,9162.5,10325.5,46.3
9093,ED5-8,F,Y25-64,Y16-24,EL,2022-01-01,7.3,9974.0,11330.0,43.6
9094,ED5-8,F,Y25-64,Y16-24,EL,2023-01-01,7.5,10597.0,12199.0,44.3
9095,ED5-8,F,Y25-64,Y16-24,EL,2024-01-01,7.4,11524.0,13192.0,43.9
9096,ED5-8,F,Y25-64,Y16-24,ES,2021-01-01,7.5,16543.5,18790.0,33.4
9097,ED5-8,F,Y25-64,Y16-24,ES,2022-01-01,7.4,17401.5,19887.5,35.5
9098,ED5-8,F,Y25-64,Y16-24,ES,2023-01-01,7.4,18828.0,21399.5,37.1
9099,ED5-8,F,Y25-64,Y16-24,ES,2024-01-01,7.4,19907.5,22487.0,35.9
9100,ED5-8,F,Y25-64,Y16-24,EU27_2020,2021-01-01,7.55,19396.0,22008.5,29.45
9101,ED5-8,F,Y25-64,Y16-24,EU27_2020,2022-01-01,7.5,20226.5,22738.0,30.19
9102,ED5-8,F,Y25-64,Y16-24,EU27_2020,2023-01-01,7.6,21553.0,24265.5,30.65
